,category,info_authority,info_display_parents,info_fossil_range,info_grandparent_authority,info_greatgrandparent_authority,info_image,info_image2,info_image2_alt,info_image2_caption,info_image_alt,info_image_caption,info_image_upright,info_image_widt,info_name,info_parent_authority,info_subdivision,info_subdivision_ranks,info_synonyms,info_synonyms_ref,info_taxon,info_type_genus,info_type_genus_authority,info_type_species,info_type_species_authority,ns,pageid,title,views,jp_cloned,jp_skeleton,jurassic,cretaceous,triassic,paleocene,permian
526,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,4873021,Noasaurus,23.704109589041096,False,False,False,True,False,False,False
1276,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,3558490,Siamotyrannus,23.673972602739727,False,False,False,True,False,False,False
1305,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,4524834,Liaoningosaurus,23.64109589041096,False,False,False,True,False,False,False
355,Category:Early Jurassic dinosaurs of Europe|Category:Early Jurassic dinosaurs of Europe|Category:Early Jurassic dinosaurs of Europe,"Andrews, ",,", {{fossil range|194}}",,,Sarcosaurus known material.png,,,,,"Skeletal reconstruction showing known material of the holotype (bottom) and referred specimen (""Liassaurus"")",,,,,,,"*"" huenei""?
*'' woodwardi''
*'' lydekkeri''?",,Sarcosaurus,,,'''''Sarcosaurus woodi''''',"Andrews, ",0,4298123,Sarcosaurus,23.616438356164384,False,False,True,False,False,False,False
140,Category:Middle Jurassic dinosaurs of Asia|Category:Middle Jurassic dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,3320402,Xiaosaurus,23.594520547945205,False,False,True,False,False,False,False
1233,Category:Early Cretaceous dinosaurs of Australia|Category:Early Cretaceous dinosaurs of Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,48767246,Kunbarrasaurus,23.564383561643837,False,False,False,True,False,False,False
1452,Category:Early Cretaceous dinosaurs of Africa|Category:Early Cretaceous dinosaurs of Africa|Category:Early Cretaceous dinosaurs of Africa,,,,,,,,,,,,,,,,,,,,,,,,,0,4509356,Lurdusaurus,23.542465753424658,False,False,False,True,False,False,False
620,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,27741919,Tatankaceratops,23.46849315068493,False,False,False,True,False,False,False
585,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,4274596,Andesaurus,23.457534246575342,False,False,False,True,False,False,False
231,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation,,,,,,,,,,,,,,,,,,,,,,,,,0,4290087,Atlantosaurus,23.339726027397262,False,False,True,False,False,False,False
112,Category:Middle Jurassic dinosaurs of South America|Category:Middle Jurassic dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,4393074,Condorraptor,23.30958904109589,False,False,True,False,False,False,False
233,Category:Late Jurassic dinosaurs of North America|Category:Late Jurassic dinosaurs of North America|Category:Late Jurassic dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,3325190,Antrodemus,23.22739726027397,False,False,True,False,False,False,False
214,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation,", 1903 ()",2,", {{Fossil range|155|152}}",,,Haplocanthosaurus utterbacki skeletal.png,,,,,Skeletal diagram showing the known material of ''Haplocanthosaurus priscus'' specimen CM 879,1.15,,,", 1999","* {{extinct}}'''''H. priscus''''' 
* {{extinct}}'''''H. delfsi'''''",Species,"* ''Haplocanthus'' 
* ''Haplocanthosaurus utterbacki''",,Haplocanthosaurus,,,{{extinct}}'''''Haplocanthosaurus priscus''''',"(Hatcher, 1903) (conserved name)",0,3539424,Haplocanthosaurus,23.22739726027397,False,False,True,False,False,False,False
763,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,3534425,Arrhinoceratops,23.035616438356165,False,False,False,True,False,False,False
300,Category:Late Jurassic dinosaurs of Asia|Category:Late Jurassic dinosaurs of Asia," ''et al.'', ",,", {{fossilrange|160}}",,,Eosinopteryx.jpg,,,,,Life restoration,,,,,,,,,Eosinopteryx,,,{{extinct}}'''''Eosinopteryx brevipenna''''',"Godefroit ''et al.'', 2013",0,38302481,Eosinopteryx,23.002739726027396,False,False,True,False,False,False,False
600,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Ryan, Evans & Shepherd, ",,", {{fossilrange|79.5}}",,,Xenoceratops.jpg,,,,,Reconstructed skull,1.1,,,,,,,,Xenoceratops,,,{{extinct}}'''''Xenoceratops foremostensis''''',"Ryan, Evans & Shepherd, 2012",0,37580807,Xenoceratops,22.90958904109589,False,False,False,True,False,False,False
93,Category:Jurassic dinosaurs|Category:Late Cretaceous dinosaurs,"Wilson & , ",2," to , {{fossil range|155|66}}",,,Skeleton of Qiaowanlong kangxii.JPG,,,,,Skeleton of '''',,,Somphospondylans,,"*{{extinct}}''''?
*{{extinct}}''''
*{{extinct}}''''?
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''?
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''?
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}
*{{extinct}}",,,,Somphospondyli,,,,,0,13210881,Somphospondyli,22.816438356164383,False,False,True,True,False,False,False
